px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
7.71868	-6.4907	-2.75106	-2.6835	-0.368486	7.65373	-6.46481	7.65	-6.45	1.81726	0.908632	0.251756
7.86401	-6.4397	-2.75475	-2.72296	-0.396725	7.8635	-6.45394	7.8	-6.4	2.72951	0.909839	0.72567
7.99516	-6.37237	-2.75244	-2.73919	-0.39205	7.94162	-6.34466	7.95	-6.35	2.72948	0.909826	0.188759
8.08571	-6.26675	-2.737	-2.69134	-0.295738	7.89525	-6.11857	8.05	-6.25	2.00047	2.00048	9.09177
8.19845	-6.19524	-2.73453	-2.69696	-0.287842	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0.431676
8.32481	-6.11454	-2.73119	-2.6916	-0.257412	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.847926
8.45822	-6.03566	-2.73476	-2.69745	-0.249569	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0.225605
8.56747	-5.95465	-2.7293	-2.68018	-0.206674	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	1.71906
8.6834	-5.88277	-2.72918	-2.68277	-0.199731	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0.219356
8.81108	-5.82803	-2.73175	-2.69991	-0.209808	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.158121
8.9336	-5.74764	-2.73864	-2.69786	-0.198039	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0.571535
9.04051	-5.65611	-2.73245	-2.66162	-0.129128	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	5.37235
9.15871	-5.56748	-2.73907	-2.6533	-0.115401	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0.721674
9.26556	-5.4537	-2.73124	-2.60561	-0.0394877	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	5.41389
9.38698	-5.35001	-2.73554	-2.59126	-0.0243438	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	0.79206
9.49067	-5.23341	-2.72957	-2.54495	0.0421504	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	3.90572
9.60394	-5.12861	-2.73034	-2.52903	0.0544811	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	0.567005
9.71639	-5.05316	-2.7302	-2.53203	0.0451134	9.62802	-5.02338	9.65	-5	1.99604	0.998028	0.20527
9.8186	-4.96729	-2.72698	-2.52326	0.0509754	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	0.273296
9.9164	-4.84942	-2.72099	-2.47572	0.115707	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	3.86579
10.0233	-4.75567	-2.71516	-2.46585	0.119024	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	0.309715
10.1115	-4.62786	-2.70985	-2.40954	0.190686	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	4.48964
10.2096	-4.51213	-2.70919	-2.38748	0.20107	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	0.458376
10.3032	-4.39431	-2.70702	-2.35614	0.228395	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	0.744589
10.3996	-4.28173	-2.70537	-2.3376	0.233836	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	0.1594
10.4859	-4.17447	-2.70564	-2.31148	0.255232	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	0.475239
10.5706	-4.05413	-2.71155	-2.28745	0.264658	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	0.488366
10.6783	-3.96638	-2.71501	-2.30206	0.223973	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	1.53877
10.7613	-3.8448	-2.72087	-2.27941	0.233461	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	0.52918
10.7976	-3.69259	-2.71789	-2.18754	0.349003	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	11.5878
10.8689	-3.55726	-2.72663	-2.15758	0.359065	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	0.803083
10.9712	-3.46409	-2.72827	-2.18267	0.294835	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	3.74815
11.0459	-3.3365	-2.73505	-2.16068	0.300401	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	0.381981
11.0812	-3.19046	-2.73481	-2.08863	0.38195	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	5.74273
11.1452	-3.0522	-2.74387	-2.06141	0.387921	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	0.615445
11.1491	-2.87221	-2.74565	-1.94746	0.522102	11.1386	-2.78926	11.15	-2.8	0	2.73104	15.0361
11.1916	-2.71781	-2.74887	-1.90917	0.530066	11.141	-2.65084	11.15	-2.65	0	2.73102	0.378
11.1996	-2.55184	-2.75069	-1.82858	0.603752	11.1042	-2.54354	11.15	-2.55	0	1.81785	4.24582
11.2248	-2.4102	-2.74364	-1.79147	0.608374	11.1497	-2.45904	11.15	-2.45	0	1.81785	0.40416
11.3167	-2.30711	-2.73612	-1.84846	0.478389	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	14.6635
11.3505	-2.15891	-2.74545	-1.81944	0.481009	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	0.589002
11.362	-2.00176	-2.74748	-1.76503	0.520638	11.3117	-1.92025	11.35	-1.95	0	1.81854	1.31129
11.3835	-1.8541	-2.74538	-1.73365	0.523404	11.3504	-1.8663	11.35	-1.85	0	1.81853	0.0637118
11.3977	-1.70238	-2.7462	-1.69464	0.538693	11.4185	-1.70062	11.35	-1.7	0	2.72762	0.205209
11.4048	-1.54872	-2.74639	-1.65935	0.543558	11.3568	-1.53205	11.35	-1.55	0	2.72762	0.137412
11.3452	-1.38207	-2.75162	-1.54853	0.661434	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	11.0057
11.324	-1.23087	-2.74879	-1.5038	0.669204	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	0.352194
11.2245	-1.0673	-2.75878	-1.36982	0.810458	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	15.9001
11.1691	-0.919266	-2.7562	-1.31287	0.821749	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	0.699084
11.0969	-0.784651	-2.76107	-1.23592	0.872159	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107	2.29324
11.032	-0.653564	-2.76131	-1.18278	0.880277	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	0.423497
10.9127	-0.527493	-2.7753	-1.06755	0.982134	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	9.65589
10.8283	-0.403179	-2.77856	-1.01047	0.988017	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	0.427291
10.7335	-0.27813	-2.78066	-0.944935	1.00378	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	0.257443
10.6242	-0.171493	-2.77238	-0.877712	1.0171	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	0.785663
10.4813	-0.0829632	-2.79047	-0.76186	1.11165	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	10.4336
10.357	-8.88371e-05	-2.78738	-0.691981	1.12547	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	0.745792
10.255	0.0843337	-2.77758	-0.648127	1.10579	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	1.4086
10.1189	0.132472	-2.76377	-0.569029	1.13268	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	2.20814
9.98132	0.199096	-2.76549	-0.49259	1.15372	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	1.20999
9.82289	0.229514	-2.75301	-0.401761	1.18433	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	2.12251
9.67191	0.261823	-2.76376	-0.314283	1.22005	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	2.97993
9.52224	0.27193	-2.75721	-0.230802	1.24402	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	1.05268
9.38412	0.296305	-2.73039	-0.174672	1.22458	9.22819	0.16178	9.35	0.15	-1.81963	0	7.83166
9.22898	0.28427	-2.7209	-0.0848049	1.25062	9.24456	0.139817	9.25	0.15	-1.81962	0	1.14578
9.08797	0.287157	-2.72818	-0.015696	1.2583	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	0.807372
8.95178	0.278474	-2.72632	0.0516131	1.26348	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	0.0470279
8.8149	0.270401	-2.73195	0.113291	1.26156	8.84168	0.257617	8.8	0.25	-2.99995	0	0.412536
8.67753	0.248853	-2.73311	0.178162	1.26282	8.65606	0.24536	8.65	0.25	-2.99994	0	0.0237356
8.53991	0.227746	-2.7398	0.236062	1.25513	8.43549	0.247188	8.5	0.25	-2.99323	0	0.453631
8.40268	0.203628	-2.74414	0.290496	1.24458	8.34184	0.250769	8.35	0.25	-2.9932	0	0.302586
8.26069	0.16432	-2.74438	0.352265	1.2378	8.27073	0.243988	8.2	0.25	-2.73233	0	0.117455
8.11428	0.142482	-2.74833	0.39435	1.20975	8.03847	0.260731	8.05	0.25	-2.73234	0	1.08415
7.98305	0.118289	-2.75507	0.426101	1.17499	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	1.633
7.84727	0.0791444	-2.76076	0.468158	1.15565	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	0.925237
7.70367	0.0696258	-2.77387	0.472014	1.08724	7.46173	0.143776	7.6	0.15	-2.99599	0	6.08504
7.56737	0.0362235	-2.77685	0.500949	1.06022	7.45455	0.149294	7.45	0.15	-2.99596	0	1.37318
7.44753	-0.059219	-2.76853	0.58332	1.09562	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	3.57038
7.31233	-0.104044	-2.76359	0.612508	1.06602	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	1.53947
7.17074	-0.13926	-2.76242	0.6162	0.997732	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	4.7352
7.03377	-0.207953	-2.76436	0.652612	0.978623	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	0.859903
6.96227	-0.369468	-2.75563	0.786369	1.08768	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	12.819
6.85285	-0.454646	-2.74884	0.829509	1.07345	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	0.681587
6.69635	-0.456471	-2.74155	0.762091	0.912087	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	19.3606
6.59287	-0.548977	-2.74333	0.802987	0.906992	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	0.11285
6.52768	-0.709051	-2.74684	0.914816	0.99112	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	6.09677
6.44168	-0.834554	-2.7473	0.97211	0.993688	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	0.0245993
6.39981	-0.988472	-2.75405	1.07411	1.06534	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	3.69939
6.34132	-1.11851	-2.75631	1.13228	1.06918	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	0.111126
6.27609	-1.25873	-2.75939	1.18889	1.06575	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	0.241237
6.226	-1.40755	-2.76239	1.25094	1.0679	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	0.109604
6.26802	-1.61982	-2.78725	1.42853	1.23565	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	20.733
6.26452	-1.77153	-2.78215	1.50323	1.24351	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	0.350604
6.26728	-1.91203	-2.78201	1.57328	1.25466	6.34	-1.88987	6.35	-1.9	0	-2.99515	0.167338
6.28476	-2.05106	-2.77812	1.64333	1.26248	6.35828	-2.03886	6.35	-2.05	0	-2.99515	0.28854
6.29243	-2.1956	-2.76913	1.69613	1.23669	6.45002	-2.23466	6.35	-2.2	0	-2.72856	1.20583
6.32036	-2.34534	-2.76808	1.76637	1.23912	6.34057	-2.34076	6.35	-2.35	0	-2.72854	0.0225801
6.37426	-2.50029	-2.7759	1.85538	1.26706	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	1.00149
6.42728	-2.6455	-2.77555	1.92827	1.27003	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	0.0355742
6.43408	-2.77461	-2.74266	1.93379	1.17683	6.46538	-2.81029	6.45	-2.8	0	-2.72732	13.6668
6.48558	-2.91668	-2.74498	1.99406	1.17169	6.45762	-2.94003	6.45	-2.95	0	-2.7273	0.0702482
6.54549	-3.05758	-2.75192	2.057	1.17241	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	0.679685
6.60224	-3.2062	-2.76281	2.1066	1.15378	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	1.0879
6.66301	-3.34288	-2.75823	2.14727	1.12223	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	1.94497
6.72412	-3.4932	-2.77206	2.18624	1.09488	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	1.88739
6.78651	-3.62639	-2.76197	2.21555	1.05375	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	3.47277
6.84504	-3.77779	-2.77501	2.24111	1.01721	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	2.33755
6.90344	-3.90733	-2.75653	2.25745	0.966737	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	6.05024
6.95799	-4.06216	-2.76885	2.26976	0.922399	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	2.86516
7.00595	-4.17895	-2.74109	2.27129	0.864681	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	10.3703
7.05868	-4.31511	-2.74836	2.27997	0.828225	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	1.78314
7.14652	-4.43049	-2.76319	2.31961	0.830359	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	2.31872
7.20927	-4.57132	-2.77471	2.32507	0.791261	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	2.33958
7.27633	-4.6808	-2.75556	2.33624	0.756612	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	4.90608
7.34153	-4.81226	-2.76149	2.34183	0.722999	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	1.43542
7.4246	-4.93154	-2.74868	2.35784	0.695211	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	2.91748
7.48311	-5.08576	-2.75305	2.34701	0.645278	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	2.78868
7.58156	-5.19722	-2.77555	2.38018	0.651706	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	6.69472
7.64022	-5.34616	-2.78422	2.36461	0.602047	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	2.95452
7.713	-5.45421	-2.76465	2.36884	0.571778	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	5.66905
7.76971	-5.59436	-2.76674	2.35397	0.528123	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	2.07559
7.8696	-5.71332	-2.77359	2.37473	0.521573	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	1.5362
7.93767	-5.87136	-2.77921	2.3558	0.473525	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	2.4349
8.01534	-5.98734	-2.75197	2.35446	0.441227	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	9.5984
8.07803	-6.13897	-2.75193	2.33427	0.397333	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	1.8761
8.1753	-6.25554	-2.75084	2.34736	0.388223	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	0.276197
8.25147	-6.39129	-2.74952	2.33961	0.359752	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	0.794175
8.35986	-6.50711	-2.75991	2.35844	0.360268	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	1.10293
8.4312	-6.65059	-2.7599	2.34195	0.324854	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	1.1616
8.52335	-6.76842	-2.75244	2.34579	0.309432	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	1.44933
8.58048	-6.92437	-2.75139	2.31516	0.263098	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	1.96559
8.66881	-7.04645	-2.7472	2.31545	0.24823	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	0.819684
8.71168	-7.21757	-2.74756	2.27048	0.191372	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	2.88549
8.79474	-7.33097	-2.74989	2.27336	0.185205	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	0.322343
8.84917	-7.46952	-2.75014	2.24923	0.152859	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	0.982799
8.93098	-7.59361	-2.74547	2.24652	0.141073	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	0.518287
8.97857	-7.75378	-2.74519	2.21052	0.098776	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	1.63643
9.05356	-7.88187	-2.73923	2.20271	0.0840796	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	0.679259
9.08953	-8.05059	-2.73999	2.15836	0.0369195	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	1.99334
9.16111	-8.18086	-2.73564	2.15005	0.025235	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	0.367039
9.22051	-8.3222	-2.73436	2.13244	0.00697705	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	0.329479
9.29941	-8.43726	-2.7417	2.14102	0.0194938	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	1.54995
9.335	-8.58224	-2.74233	2.1087	-0.0123041	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	0.977443
9.40135	-8.70188	-2.74329	2.10655	-0.0124775	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	0.34487
9.43781	-8.85128	-2.74802	2.07466	-0.0420925	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	0.940604
9.48016	-8.99408	-2.73357	2.04066	-0.0828473	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	5.30387
9.52138	-9.1423	-2.73214	2.0156	-0.102491	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	0.435526
9.57705	-9.27968	-2.7295	2.00344	-0.109767	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	0.198017
9.61413	-9.43019	-2.72931	1.97754	-0.128598	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	0.37141
9.67511	-9.57044	-2.7322	1.97178	-0.126322	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	0.139331
9.71537	-9.72127	-2.73436	1.95014	-0.13998	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	0.194249
9.78537	-9.85041	-2.74557	1.96078	-0.116268	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	1.78597
9.81149	-9.99487	-2.7489	1.93419	-0.135465	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	0.417033
9.82946	-10.1431	-2.73646	1.89141	-0.181392	9.75497	-10.1932	9.75	-10.2	0	-2.72857	4.18767
9.84034	-10.3069	-2.74028	1.85366	-0.207068	9.74697	-10.3629	9.75	-10.35	0	-2.72854	0.727523
9.88406	-10.4506	-2.74177	1.84706	-0.199562	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	0.288738
9.90608	-10.6071	-2.74498	1.82193	-0.212428	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	0.207218
9.91074	-10.7592	-2.73679	1.77724	-0.255723	9.86786	-10.8223	9.85	-10.8	0	-2.72846	2.77741
9.91542	-10.9174	-2.73889	1.74509	-0.272292	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0.330788
9.9241	-11.0682	-2.7358	1.71421	-0.292586	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0.472096
9.9162	-11.2277	-2.73811	1.6784	-0.310495	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0.418586
9.93355	-11.3656	-2.74044	1.66699	-0.304297	9.8926	-11.4631	9.85	-11.4	0	-2.9967	0.126333
9.92456	-11.5143	-2.74591	1.63662	-0.317403	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0.339696
9.89581	-11.6689	-2.74045	1.57857	-0.372153	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	3.52177
9.85824	-11.8314	-2.74505	1.53315	-0.394296	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0.787241
9.81091	-11.9831	-2.7404	1.4692	-0.450818	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	2.91242
9.75995	-12.1401	-2.74379	1.42245	-0.470193	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0.666577
9.66908	-12.2851	-2.7377	1.32569	-0.56558	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	7.31238
9.61188	-12.4218	-2.73215	1.28283	-0.577358	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0.652013
9.46738	-12.5501	-2.72638	1.14368	-0.722369	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	15.2621
9.39312	-12.6694	-2.71664	1.09671	-0.731225	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	0.96121
9.23985	-12.7848	-2.72029	0.960169	-0.86417	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	12.4304
9.12955	-12.8885	-2.71263	0.896911	-0.88016	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	1.30058
9.00613	-12.99	-2.71284	0.816672	-0.923019	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	1.35763
8.88992	-13.0779	-2.70432	0.754974	-0.935334	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	1.02084
8.75583	-13.162	-2.70445	0.676735	-0.970259	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	1.24895
8.61978	-13.2382	-2.70175	0.609858	-0.982718	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	0.688807
8.41159	-13.2617	-2.71883	0.435175	-1.15231	8.43462	-13.263	8.4	-13.15	-2.72644	0	20.7185
8.2684	-13.2981	-2.70938	0.360168	-1.16601	8.26001	-13.1483	8.25	-13.15	-2.72641	0	1.15024
8.09993	-13.3025	-2.72116	0.236659	-1.25695	8.10139	-13.1447	8.1	-13.15	-3.00083	0	6.35773
7.96128	-13.307	-2.71291	0.160734	-1.27163	7.95138	-13.1593	7.95	-13.15	-3.00084	0	1.12809
7.82863	-13.3432	-2.70383	0.120494	-1.22904	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	1.7753
7.67373	-13.3422	-2.70185	0.0433276	-1.23805	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0.367656
7.50527	-13.3065	-2.71624	-0.0758298	-1.31028	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	4.95145
7.35532	-13.2667	-2.71026	-0.162024	-1.32541	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	0.822887
7.21741	-13.2579	-2.69911	-0.20643	-1.28449	7.19553	-13.2012	7.2	-13.15	-2.73035	0	2.13341
7.07118	-13.2114	-2.6983	-0.284288	-1.29129	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0.178691
6.93294	-13.1798	-2.69169	-0.337203	-1.26585	6.87644	-13.2105	6.85	-13.15	-3.63616	0	0.828405
6.78136	-13.1292	-2.70049	-0.404883	-1.25961	6.672	-13.1364	6.65	-13.15	-3.63617	0	0.602406
6.65139	-13.129	-2.66683	-0.398799	-1.15422	6.53838	-13.1322	6.55	-13.15	-1.81656	0	16.9356
6.51056	-13.0857	-2.67196	-0.449935	-1.14047	6.46904	-13.1587	6.45	-13.15	-1.81657	0	0.385387
6.37785	-13.0324	-2.66525	-0.494786	-1.11493	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	1.12909
6.23762	-12.9761	-2.67303	-0.542802	-1.09939	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	0.516922
6.11428	-12.8676	-2.69132	-0.635525	-1.14268	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	3.66917
5.9767	-12.7952	-2.70221	-0.681428	-1.12251	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	0.887721
5.85842	-12.7271	-2.68692	-0.713442	-1.08438	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	3.14675
5.71485	-12.6629	-2.70074	-0.740979	-1.04915	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	1.89878
5.60439	-12.5596	-2.70802	-0.800709	-1.05381	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	0.680101
5.45578	-12.4861	-2.72647	-0.820283	-1.01121	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	2.86236
5.34979	-12.3847	-2.72374	-0.865004	-0.998463	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0.47661
5.21398	-12.2994	-2.73647	-0.88565	-0.961793	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	1.72097
5.12366	-12.2029	-2.73287	-0.923397	-0.95043	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.43593
5.00833	-12.1141	-2.74313	-0.943468	-0.921094	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	1.13467
4.92472	-12.02	-2.72428	-0.969979	-0.89592	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	3.77266
4.83332	-11.9169	-2.72805	-1.00127	-0.881882	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0.22816
4.75897	-11.7804	-2.75599	-1.06081	-0.901533	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	6.17466
4.66536	-11.6668	-2.7659	-1.08683	-0.880424	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0.8805
4.60584	-11.5577	-2.7414	-1.12022	-0.86702	4.53697	-11.5591	4.55	-11.55	0	1.99749	6.3029
4.54802	-11.4362	-2.74014	-1.16196	-0.865728	4.55238	-11.4548	4.55	-11.45	0	1.99746	0.0184773
4.47661	-11.2807	-2.77645	-1.21113	-0.866666	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	12.6864
4.43961	-11.1227	-2.77991	-1.27161	-0.878324	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0.276787
4.43381	-10.9787	-2.74515	-1.34279	-0.907301	4.39651	-10.8822	4.45	-10.95	0	1.81807	15.2555
4.4145	-10.8321	-2.74114	-1.39943	-0.914895	4.45899	-10.8664	4.45	-10.85	0	1.81808	0.163415
4.40399	-10.6853	-2.7344	-1.45785	-0.92541	4.493	-10.7885	4.45	-10.7	0	2.72865	0.479829
4.40224	-10.5353	-2.73212	-1.51633	-0.933411	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.100312
4.4095	-10.3845	-2.72855	-1.57765	-0.945743	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.242418
4.42051	-10.2348	-2.72746	-1.63379	-0.949965	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.0304037
4.45002	-10.0873	-2.72315	-1.69979	-0.967223	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.422344
4.49136	-9.93807	-2.72286	-1.76546	-0.979293	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.190851
4.53722	-9.78986	-2.7235	-1.83121	-0.993358	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.22411
4.59485	-9.64448	-2.72494	-1.89608	-1.00258	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.140605
